,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15
KRT36,-1.43384646157175,-0.280426802366995,1.39087025988168,-0.223230731742757,-0.696205201275338,0.0334749552184985,-1.46940495906847,-0.55363901778491,0.949413223411624,1.26340696920012,0.303032992978422,0.392669585712196,-0.964623680269811,-0.875368291548167,0.268343206408626
LINC00545,-0.139083414951482,-0.419431314764168,0.69821144840291,0.106686333079779,-0.885217827228075,0.104375276278396,-0.170171494066827,-0.304854234648892,-0.0169050301658519,0.423331401948223,0.329851563201753,0.225014310427428,0.380475001262094,-0.0845879631127015,-0.160390410894724
LINC00862,-0.454692388710015,0.191494265545697,2.04929316606502,-0.272542869949144,0.187720137241455,0.667631307987761,-0.888976156372498,0.267829246749273,0.0594265631504163,-0.870528723149237,1.29310262843174,0.87673252329742,-0.198154002576933,-0.4544446942524,0.423775045455413
LINC01093,-2.09216213803177,-1.399262176702,0.577895894637759,-1.08468696720073,-0.427742403136996,-0.215254686477928,-0.461166462955247,-0.050280704742022,0.286248388078262,0.127428417664488,-0.092333303136628,-0.214701077616198,-1.46034152052548,-0.606072613332754,0.327216797317396
LINC01287,1.23564697315533,-1.91592187213598,-0.101089300735333,-0.301181316494419,-0.0299574745848239,0.162204539802735,-0.0894420747904767,0.271212343989525,-0.345444813145481,-0.424334384713229,-0.172121581380131,0.692546082034652,-0.777790444745017,-0.877678099690159,0.90926715403286
LINC01711,-2.63860669647519,-0.397849109171777,0.962606884247421,2.67692948121768,0.572081244044902,0.684207489731206,-1.29984922989168,-1.32261165255957,-0.96946147627334,1.39036648456138,1.46964859762166,0.494975632834038,1.34573052041846,-0.964710331556181,-0.746128644640394
LINC02265,0.175846548727535,-0.282692542765947,0.174705743240326,0.728208722917829,-0.637186752211513,0.203170437831335,0.0886442214102064,-0.75469841021103,-0.00200237343013125,0.873075390270824,0.102909471124994,0.137592561669547,0.24430440031394,0.195387937015974,0.0153542755913105
LINC02828,-0.0532398416071186,-0.494435924371938,-0.712490707705696,-0.853786314331353,-0.273454389459365,-0.309639489758364,-0.3656877714379,0.234561072657592,0.1577152605352,0.657119470016493,0.183364202266366,-1.09896983286124,0.240734081146774,-0.554223415787053,0.172415735402884
LIPN,-0.410475561223788,-0.878230448919064,1.07091400954893,-0.231925178645891,-0.43613987373733,0.107851017589568,-0.419399108570747,-0.0139607672436231,2.1985089178864,-0.113954272385853,-0.161119687142397,1.49486989849287,0.16447567596378,0.190299728300086,1.55951412003949
LOC100421569,-0.447302378367704,0.19582466151687,-0.115965276962967,-0.261767506932283,1.27130677200589,0.16094373992118,-0.0279880630394196,-0.143883390689432,0.00846999020861205,-0.127278544415577,0.10415499564014,0.583201298106915,0.0198865871483443,-0.105110696385563,-0.608788640821706
LOC101927787,-0.638416080653462,-0.349429552688633,0.912513627723724,-0.265794722835021,-0.549768072015495,0.355573649993181,-0.510955470209614,-0.0460294385877611,0.192536616439734,0.933643026923603,1.14352716237155,-0.202613193582479,0.188297981799387,-1.76723637768308,0.487429446759705
LOC102723604,-0.20392454701625,-1.6067265172968,1.32310298129328,-0.804916572483918,-0.500473540732602,0.214395959942148,-0.479966475747851,0.762571841444389,1.79425852137654,-0.150106123424983,-0.224536651384335,-0.0536077832126896,0.539828394172379,0.395437000583293,0.192093360749332
LOC102724323,-0.174948007246102,-0.657264631920374,0.679844328375187,-0.23243003701547,-0.573826360809473,-0.045704499362933,0.50051399286633,0.193663348415167,1.65306397743715,-0.333825408457046,-0.0153102616508882,1.33540762021404,-0.125207287493295,0.19946597683391,1.13851484833896
LOC105375743,-0.686727173098942,-1.24316656453905,0.552185321555037,-0.0642032277582229,-1.02866619860253,-0.287001617748108,-0.827747632251337,0.769998946472543,0.362595704208529,-0.531534184954508,-1.67819655731268,0.446882403759742,-0.77921448392991,-0.233483458032792,0.558456206626453
LOC340357,-0.741423213421127,0.179578451671814,1.9024548526118,-0.179588068485744,-0.0443745693580714,0.124644460752392,0.306281586756217,0.14841620932832,0.88915846324115,0.168139076297235,0.0365070922652799,0.00960606316938696,-0.129014303510963,-0.282130153853292,0.0577509582643869
MAT1A,-0.28790919183651,-1.32338062126746,0.363532774574453,-0.390388178163024,0.151828454733457,-0.0630208409685701,-0.674430179334066,0.537725829555775,-0.562615443430688,-0.200013327901781,-0.0439640370124812,0.528035074095979,-1.59783152972637,-0.159346206586725,0.487611288981914
MIR5188,0.623955205711562,-0.102058853285705,1.41792778943,-0.4296390244868,-0.710210627099433,-0.143521564671017,0.0517162512167988,1.86715088776325,1.91385557832982,0.0424456972392449,-1.06868243897192,0.0788470201009142,0.34536521243111,0.417559874910054,0.334991672766039
MIR647,-0.388773898750223,-0.270543917519431,-1.30872304299098,0.262614198648453,-1.16565301054111,-0.106986640860909,-0.0187930686345625,-0.199820647066546,-2.14480844042532,0.0412266956785463,0.13393721570294,-0.080143854225789,-0.105038502126953,0.0968430189359665,-1.45943406734292
MOGAT1,-0.768518661165733,0.191857563959619,1.92443961453907,-0.202837168264136,-0.143796871450941,0.202288488842894,0.371838295753086,0.250357102070763,0.894643435961041,0.227900421785522,0.119304008739307,0.0715109347778598,-0.111452309131876,-0.289162320741391,0.0500423327207808
MTND6P9,-0.337577763091209,-1.07119217643383,0.21009369271158,-0.19582637819913,-1.06150450882762,-0.300134978646875,-0.46814995891706,0.231471466720219,0.0943870394959096,-0.329234927479482,-1.2162260052654,0.427319297436282,-0.554561929605191,-0.234513127376376,0.574336321330888
MYBPC3,-0.527248540845949,-0.347772963134903,0.686232043865808,-0.128987978373735,-0.943255233183123,0.352006366124518,-0.412733463289764,0.155426646991131,0.216842449623679,1.17747377657174,1.09371355145943,-0.217753171500791,-0.00822344109984483,-1.88731760383472,0.366543702567779
NDUFAB1P1,-0.0399837217768492,0.793045711227276,-0.799659488733695,-0.410863029564532,-0.102260689042596,-0.3792824977262,0.1479093306089,0.691297042281713,-0.721752115808121,0.0292045703699179,0.376634370214866,-0.24832482633401,1.31647721402099,-0.531894759634283,-0.0813953252722977
NDUFB4P11,-0.174919305881625,-0.115204425195213,0.531214930783514,-0.653396342641202,0.679691279385466,0.144349235299844,0.180612873476962,0.191921095319738,0.365351117154941,0.417642243859519,0.0550865788960184,-0.152600092477026,0.443222662082393,0.0567172226945847,0.269597997148036
NTSR1,-0.546706950516588,-3.19310095460757,-0.967011663620299,0.759774659456233,-3.31749786324805,-4.17733439558698,1.20975233237549,0.598289630189937,0.254778039490925,0.858876199479721,1.5341539636953,1.08416912150777,0.244055394267344,-0.684625361353567,-0.834024489255101
OR2B11,1.37909942427331,-0.448187143010208,-0.634935621877321,-0.234479539513856,0.931616167699263,0.328304655340445,1.64011290344586,0.29237008426817,1.4103718438729,-1.75414965615482,-0.487835941458678,-2.02654054210106,0.138540334825203,0.28902117090492,0.278780171629638
PGAM1P6,0.312887707407498,-1.66245392820945,-0.295389428218378,-1.59291626194893,-0.13381657859584,0.436941089496192,-0.0412368692742734,0.266021561516803,0.226457427591521,-0.0689444270159099,-0.188434703801374,-0.571471345440196,-0.103571000410224,-0.162499349657016,0.724280702462512
PRKCE-AS1,-0.0778968804943932,-0.484602498669591,0.574714244829669,-0.854981505308526,-0.378206633236901,-0.0537458910038158,-2.24605368019982,-0.57836799308207,-1.03923181270205,0.949315253494276,1.57203826193802,0.540708258574552,-1.12968038764367,-1.14924631848884,-0.375567824162352
RAB44,-0.381094615120123,-0.294858957275489,0.685362600635663,-0.866762979361446,0.467328594237747,0.276434469250357,0.271467724015232,0.342487338609746,0.596557063744175,0.340738082500036,0.116595738523415,-0.137318462659943,0.515134309142659,0.224724734555819,0.397987976454512
RHBDL3,-0.510311063891766,-3.02098030857594,-0.807181912690164,-0.520059841476675,-3.1104885276344,-4.31153032917543,1.11688596182329,0.0139135946928246,-0.194290436126327,0.483136418867937,1.41998220970465,1.41787852464804,-0.0301156560884076,-0.405418974573605,1.12849941564032
RN7SL233P,-0.511849151282461,1.08736066385632,-0.222065008420339,-0.224836228409638,-0.0145848755282863,0.368384878336326,-0.456841860388275,0.272192847247358,0.069546461643958,-0.0248469753674827,1.2396800614026,-0.283236636642057,0.341369015406102,-0.0186629615001662,0.422702592056633
RN7SL827P,-1.72276766505365,-0.420826072175831,0.0432496178968421,0.144181335461639,-0.143241902143682,0.375356291712117,0.123518615985935,-0.207400309315387,0.0257042547854314,0.587154010623748,-0.24687736509464,0.907816234358328,-0.588180734482788,-0.180874324531673,0.335040763095851
RNA5SP282,-1.21618771143195,-0.260545324601012,0.592370089264785,-0.285528778957485,0.847967333882208,0.399370231729339,1.80345596676502,-0.0784924081444816,1.41655218723942,-1.19822281731664,-0.408719910355155,1.79090229809982,0.130811332661554,0.335847488398549,0.500521100225593
RNA5SP387,-0.152761775001551,0.153521068406345,-0.225271079213637,0.447483064728655,-0.17782342987203,-0.0662324279664083,1.43800911131033,-0.0127146533056187,0.641456189982898,0.413787374564988,-0.7994774080309,-0.147735733535071,0.807044058916221,0.952889061329223,0.66902193279643
RNF128,-2.5498367447621,0.0858127404735635,-0.037042306020472,-0.576540474644648,-0.208425666791684,0.27155051044116,-2.37894633167222,-1.09633904099439,-2.12132420378633,-1.01389419594234,-0.031418453175298,2.12818361589072,-1.09887145350419,-2.04046991772617,0.204610542894883
RNU1-134P,-0.647334307251085,-0.143670707328024,-0.660031689193884,-1.00126083539361,0.242260268471562,0.290693888503362,0.898594769966551,-0.1492956841425,-0.109013353315959,0.00345359530960752,0.779096354864707,-0.191713097855084,-0.364298415462504,0.178308706869839,1.15609539940006
RPL17P22,-1.63160604574344,0.254945610415156,0.00872458370939575,-0.0800171047916783,-2.21020838913223,-0.383289773102285,-0.590764872035657,0.558890731856693,0.474004080288568,-1.8563663146261,-0.328935713920044,-1.15937361910239,-0.307436031285396,-1.40486528421577,0.928170106227106
RPS2P36,0.114370494282596,-0.0299849958677796,0.466711770995066,-0.207632867097213,-0.185389911160635,0.230407410200813,0.63610356647179,1.16012288192928,0.309238556868936,0.943323108488873,0.118340676053226,0.215002967140428,0.0913701107154394,1.4620194362465,0.300603737855785
RPS5P2,-0.53317135309153,1.14743402830084,-0.268402234296312,-0.403536531200388,0.19824629900277,0.601903712080953,0.869323849862332,0.0586592550510105,0.164788828876132,0.239286838300288,1.5229302465926,-0.0509062238133624,0.822090495835819,-0.120819891581212,0.924377343369993
SCARNA5,0.70812250651874,-1.58967829461625,-0.533070502332533,-0.632847141680263,-1.55373126676932,-0.63358989304477,1.06957349095785,0.342601651768472,-0.324330286962475,-0.753956756083828,-0.347964371684308,-0.575298876905988,-0.929702634877422,0.872020321504244,0.435646370388109
SEL1L2,-1.11987580907735,-0.238383091145833,-1.35009213275122,0.354132694467343,0.0276169743458363,0.181703565755323,0.741991704616853,0.415122949864248,-0.405940366131159,-0.215229817613712,-0.110891461951034,-0.249304655446011,0.108896280240023,-1.49318805343058,1.01920421319403
SERPINB5,-0.168374569346074,0.106320333728842,-0.897759718048485,-1.01141986071811,-0.0589472375787231,-0.195298594333822,-0.117336626472954,1.08385338102051,-0.736975327616362,-0.439548402647327,-0.196176829191265,-1.36264698857173,0.00104885628310263,-0.0369711272400978,1.60384068083481
SLC22A16,-1.08926991656532,1.33971259173228,-0.327272061988303,-0.233933349789167,0.492969672848344,0.67718993827674,1.58633192874833,2.05345183293249,2.08198096053476,-1.10094824285296,-0.18747328431882,0.702373475806377,-0.264670693640439,1.12539697038267,1.82451659109022
SLC24A3-AS1,-0.28157848162296,-0.84190478745309,-0.592681634933136,0.800908197393177,-0.0174754649338003,0.420754472546102,0.140816585715032,-0.0665596530635005,-0.184339355290679,-0.736673737511574,0.402523328568524,-0.556969729930003,0.22561203015598,-0.581153010063342,-0.589740626272107
SLCO4C1,1.9241724669154,0.367523057819088,-0.486719242918622,-2.25103524761546,-0.810539546802131,-0.455102950887617,0.755565595206856,1.16013200897394,0.680341099318141,-1.73515334976852,-0.825323303990313,-0.348576007927105,-1.49520558795699,0.907515484773311,0.437480496770372
SNORA73A,1.58623260587241,-0.046538230483394,1.20189281592388,-0.0654899326908587,-0.723174595222545,-1.4565233239492,-0.859366186552311,0.0883618632060191,-0.479792703070064,1.87225192205383,0.717277059066972,2.19831306113304,-0.020579993380322,0.0638587710690362,0.0771976100100667
SPATA13-AS1,-0.0712702806917548,-0.35552267585681,-2.72865265231866,1.06473762006808,-0.162563341029754,-0.907263221007107,-0.222097552457681,1.01352153967554,-2.39394957831593,-0.0621734365373028,1.80036395414617,-0.136218085965213,-1.48081632029918,-1.55088425399999,-0.893362040098305
TBC1D3D,-0.113118975918167,-0.0986733647890036,0.900682099034016,-0.0923230559549946,-0.894114863037461,0.335344256670092,0.0824994366425781,0.13987896959923,-0.00143377591369685,0.170092962256828,0.612493416672837,0.35771615703849,-0.0990365063974402,-0.156098083319386,-0.183077165927744
TNKS2-DT,-0.124750396643411,0.227005552012373,1.63925513108905,1.46556215519249,-0.081070067027514,0.0784356615834682,-0.19128537133886,0.829921538808591,1.92831389211778,0.038199600339456,-0.229433706334495,-0.139011958849705,1.55829206574163,0.550428413783137,-0.105300626579425
TREML4,0.0324775129899135,-0.0325313723353998,0.0527348013910251,0.455689671496258,0.000589221280641264,-0.00451921601787973,1.07070987405914,0.602995005757866,2.14958775587365,-0.414421648342439,-2.03950633559063,0.00914924044384618,1.65684459646326,0.708191240718618,0.11099353198278
TRPC5,-0.558481210830092,0.258390236351715,-0.368665300941667,-0.154733844597125,0.137377618500051,0.224796816538538,0.092887838084841,0.351401823129746,-0.279038004889815,0.096596431438612,0.6366131832206,0.0773360497096094,0.0945068215588592,0.133894198545592,0.275568924708727
ZNF534,0.21073483860356,-2.04561449093541,-0.514684068878161,0.461953430536035,-0.818889945460788,0.482807867092039,-0.262004507402166,-0.0966724498379921,-0.25905715231287,0.656634252443004,-1.35693078444437,0.505624575542833,-0.58001012267144,-0.0277288704231866,0.191506687927098
